filename,n_samples,n_events,max_amplitude,rms,max_sta_lta,qc_flag
ch3_ils_nop_calib_20230831t024514432_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t204502768_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t003000016_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t025444952_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t162953992_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t094453776_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t182954056_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t091453760_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t171454016_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t193002728_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230827t104453808_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t134453904_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t231502848_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t165954008_d_accln.csv,5,0,4.0,2.449489742783178,0.0,0
ch3_ils_nop_calib_20230827t042445000_d_accln.csv,201,0,200.0,115.61430130683084,0.0,0
ch3_ils_nop_calib_20230827t023944944_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t102953800_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t030944960_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t105953816_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t000000000_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t224502832_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t001500008_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t151453952_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t022444936_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230827t152953960_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t010000032_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t172954024_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230827t154453968_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t211502784_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t111453824_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t181454048_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t164454000_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t230002840_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t092953768_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t011500040_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t213002792_d_accln.csv,5,0,4.0,2.449489742783178,0.0,0
ch3_ils_nop_calib_20230827t220002808_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t155953976_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t032444968_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t095953784_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t221502816_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t085953752_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t214502800_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t161453984_d_accln.csv,5,0,4.0,2.449489742783178,0.0,0
ch3_ils_nop_calib_20230827t175954040_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t112953832_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230827t101453792_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t223002824_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230827t184454064_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230827t004500024_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230904t070423624_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230904t122104936_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230904t125104952_d_accln.csv,66,0,65.0,37.67182855485869,0.0,0
ch3_ils_nop_calib_20230904t132104968_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230904t161929664_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230904t183324056_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230904t154929648_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230904t080423656_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230904t170429688_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230904t153429640_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230829t190549880_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t210549944_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230829t085049552_d_accln.csv,679,0,678.0,391.587793476763,0.0,0
ch3_ils_nop_calib_20230829t093549576_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230829t163549800_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t213549960_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t155049776_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t212049952_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t122049664_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230829t133549704_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t203549928_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t175049840_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230829t202049920_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230829t092049568_d_accln.csv,10,0,9.0,5.338539126015656,0.0,0
ch3_ils_nop_calib_20230829t143549736_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t142049728_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t090549560_d_accln.csv,1645,0,1644.0,949.308169142139,0.0,3
ch3_ils_nop_calib_20230829t185049872_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t173549832_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t132049696_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230829t183549864_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230829t205049936_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t130549688_d_accln.csv,5,0,4.0,2.449489742783178,0.0,0
ch3_ils_nop_calib_20230829t230550008_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230829t160549784_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t140549720_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230829t145049744_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t083549544_d_accln.csv,662,0,661.0,381.7728382166547,0.0,0
ch3_ils_nop_calib_20230829t232050016_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t153549768_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t192049888_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230829t150549752_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230829t123549672_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t233550024_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230829t180549848_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230829t162049792_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t170549816_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230829t135049712_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t220549976_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230829t125049680_d_accln.csv,5,0,4.0,2.449489742783178,0.0,0
ch3_ils_nop_calib_20230829t172049824_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t215049968_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t082049536_d_accln.csv,1540,0,1539.0,888.6863901287113,0.0,3
ch3_ils_nop_calib_20230829t222049984_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230829t165049808_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230826t214927280_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230826t151500488_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230826t144500472_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230826t143000464_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230826t150000480_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230826t213427272_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230826t140000448_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230826t211927264_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230826t153000496_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230826t123000400_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230826t160000512_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230826t154500504_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230826t141500456_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230826t094500312_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230826t234927344_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230826t161500520_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230826t030000096_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230826t031500104_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230826t134500440_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230826t163000528_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230825t161622088_d_accln.csv,5,0,4.0,2.449489742783178,0.0,0
ch3_ils_nop_calib_20230825t144622040_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230825t131621992_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t150122048_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t143122032_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t141622024_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t160122080_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t223122288_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230825t180122144_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t171622120_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230825t170122112_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t163122096_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230825t164622104_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t173122128_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t133122000_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t174622136_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t134622008_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230825t140122016_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230825t154622072_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230903t061552000_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230903t000000000_d_accln.csv,34,0,33.0,19.196353820452465,0.0,0
ch3_ils_nop_calib_20230903t060051992_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230903t075720008_d_accln.csv,17,0,16.0,9.38083151964686,0.0,0
ch3_ils_nop_calib_20230903t064552016_d_accln.csv,15,0,14.0,8.225975119502044,0.0,0
ch3_ils_nop_calib_20230903t063052008_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230903t115357272_d_accln.csv,14,0,13.0,7.648529270389178,0.0,0
ch3_ils_nop_calib_20230903t124422624_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230903t001500008_d_accln.csv,34,0,33.0,19.196353820452465,0.0,0
ch3_ils_nop_calib_20230903t082452704_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230903t003000016_d_accln.csv,22,0,21.0,12.267844146385297,0.0,0
ch3_ils_nop_calib_20230830t043025248_d_accln.csv,1665,0,1664.0,960.8551746577975,0.0,3
ch3_ils_nop_calib_20230830t071550600_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230830t050025264_d_accln.csv,2718,0,2717.0,1568.8050123156372,0.0,3
ch3_ils_nop_calib_20230830t225525080_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230830t182524936_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t000000000_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t013000048_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t234025104_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t204025008_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t003000016_d_accln.csv,5,0,4.0,2.449489742783178,0.0,0
ch3_ils_nop_calib_20230830t041525240_d_accln.csv,2034,0,2033.0,1173.8974259562317,0.0,3
ch3_ils_nop_calib_20230830t060050560_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230830t141024800_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t020000064_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230830t011500040_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t004500024_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t205525016_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t221025056_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230830t110050720_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230830t144024816_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t121550760_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230830t165524888_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230830t174024912_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230830t181024928_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t111550728_d_accln.csv,5,0,4.0,2.449489742783178,0.0,0
ch3_ils_nop_calib_20230830t135524792_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t051550536_d_accln.csv,1801,0,1800.0,1039.3748120865735,0.0,3
ch3_ils_nop_calib_20230830t235525112_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230830t191024960_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t061550568_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230830t010000032_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230830t154024848_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t212525032_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230830t222525064_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t091550664_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230830t073050608_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230830t172524904_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230830t081550632_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230830t224025072_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t175524920_d_accln.csv,5,0,4.0,2.449489742783178,0.0,0
ch3_ils_nop_calib_20230830t164024880_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t124550776_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230830t155524856_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t070050592_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t074550616_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t211025024_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t142524808_d_accln.csv,3,0,2.0,1.2909944487358056,0.0,0
ch3_ils_nop_calib_20230830t044525256_d_accln.csv,1580,0,1579.0,911.780401193182,0.0,3
ch3_ils_nop_calib_20230830t023000080_d_accln.csv,2,0,1.0,0.7071067811865476,0.0,0
ch3_ils_nop_calib_20230830t104550712_d_accln.csv,1,0,0.0,0.0,0.0,0
ch3_ils_nop_calib_20230830t113050736_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t145524824_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
ch3_ils_nop_calib_20230830t031500104_d_accln.csv,1310,0,1309.0,755.8958261559592,0.0,3
ch3_ils_nop_calib_20230830t194024976_d_accln.csv,4,0,3.0,1.8708286933869707,0.0,0
